Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,WSeed,LSeed,Win,SeedDiff,WScore_Rolling_7,LScore_Rolling_7,Win_Pct_Rolling_7,win
2005,137,1458,57,1320,52,N,0,20,48,11,26,6,10,5,25,14,8,3,2,13,22,53,4,17,4,8,8,27,8,8,4,2,15,6,11,1,-5,,,,1
2005,138,1112,85,1412,63,N,0,30,57,7,22,18,23,11,28,16,16,7,7,14,21,64,6,30,15,18,15,17,15,14,9,2,22,3,11,1,-8,,,,1
2005,138,1228,71,1305,59,N,0,26,49,2,12,17,20,6,26,18,16,9,3,18,20,54,3,9,16,25,12,20,10,14,10,1,17,1,9,1,-8,,,,1
2005,138,1246,69,1153,60,N,0,25,49,7,12,12,18,7,29,16,15,7,5,17,20,61,7,26,13,19,16,21,10,10,4,4,19,2,7,1,-5,,,,1
2005,138,1403,71,1211,69,N,0,29,59,4,11,9,16,8,24,18,7,7,1,14,29,62,2,13,9,18,17,27,14,13,2,1,17,6,3,1,3,,,,1
2005,138,1428,67,1328,58,N,0,22,37,5,8,18,28,9,30,15,20,2,2,19,21,66,2,19,14,19,19,14,3,7,8,3,24,6,3,1,3,,,,1
2005,138,1449,97,1334,79,N,0,36,64,9,23,16,19,12,23,17,7,2,3,20,30,67,8,24,11,17,17,14,13,8,4,1,18,1,8,1,-7,,,,1
2005,138,1452,111,1448,105,N,2,37,70,7,21,30,39,10,25,20,11,5,5,26,36,71,9,23,24,36,17,29,23,18,7,3,28,7,2,1,5,,,,1
2005,138,1454,83,1130,75,N,0,26,55,11,24,20,22,10,16,17,16,11,5,26,23,50,4,11,25,35,15,21,16,22,6,2,22,12,4,1,8,,,,1
2005,139,1181,63,1280,55,N,0,19,50,8,21,17,21,13,30,8,16,8,6,22,20,62,4,13,11,21,18,21,9,10,7,5,19,1,9,1,-8,,,,1
2005,139,1257,76,1210,54,N,0,22,42,10,21,22,28,9,28,10,11,1,7,15,20,53,6,16,8,10,7,15,11,7,7,0,21,4,5,1,-1,,,,1
2005,139,1277,72,1436,61,N,0,27,56,2,12,16,22,12,27,12,9,4,4,16,22,70,7,22,10,14,23,18,5,9,4,0,19,5,13,1,-8,,,,1
2005,139,1301,65,1163,62,N,0,20,50,10,20,15,17,7,19,13,13,10,4,18,22,52,2,14,16,18,9,22,9,14,3,4,16,10,2,1,8,,,,1
2005,139,1314,92,1235,65,N,0,31,65,8,25,22,37,15,35,20,13,14,4,18,27,76,4,13,7,17,20,27,20,17,8,2,23,1,9,1,-8,,,,1
2005,139,1329,85,1356,77,N,0,25,46,6,12,29,33,8,22,18,14,3,0,23,23,56,6,19,25,30,12,16,14,11,8,0,28,2,7,1,-5,,,,1
2005,139,1437,76,1196,65,N,0,24,58,3,11,25,35,17,27,10,14,11,4,23,20,52,7,18,18,25,10,24,9,19,6,4,30,5,4,1,1,,,,1
2005,139,1458,71,1137,62,N,0,21,46,7,17,22,29,8,22,14,7,5,1,12,23,50,5,15,11,14,7,22,13,10,4,2,24,6,14,1,-8,,,,1
2005,143,1112,79,1329,78,N,0,31,47,7,14,10,17,8,23,17,14,3,5,17,29,66,10,23,10,13,16,11,17,8,10,0,17,3,2,1,1,,,,1
2005,143,1228,77,1454,63,N,0,28,57,9,20,12,15,8,25,20,9,7,2,20,22,57,7,29,12,18,13,22,12,12,4,3,12,1,12,1,-11,,,,1
2005,143,1257,93,1449,79,N,0,31,56,11,26,20,28,10,34,17,17,8,4,18,28,67,6,25,17,28,13,20,15,11,9,0,25,4,1,1,3,,,,1
2005,143,1452,65,1403,60,N,0,24,51,9,22,8,13,11,20,14,18,5,3,15,24,56,1,8,11,16,15,19,10,16,11,1,15,7,6,1,1,,,,1
2005,144,1246,62,1428,52,N,0,24,39,4,13,10,19,4,21,10,14,6,2,25,17,41,4,10,14,28,9,16,10,12,5,0,20,2,6,1,-4,,,,1
2005,144,1277,78,1181,68,N,0,27,65,5,14,19,23,16,22,12,16,13,0,22,22,51,7,23,17,24,9,24,8,22,11,2,22,5,1,1,4,,,,1
2005,144,1314,67,1437,66,N,0,20,48,8,19,19,24,12,30,11,17,3,3,24,23,61,8,28,12,19,14,19,7,9,5,5,21,1,5,1,-4,,,,1
2005,144,1458,65,1301,56,N,0,21,42,4,10,19,25,4,31,7,18,2,0,14,19,50,9,22,9,13,2,19,12,13,10,5,25,6,10,1,-4,,,,1
2005,145,1228,90,1112,89,N,1,32,71,16,35,10,15,14,18,21,13,12,2,18,32,61,7,18,18,21,12,25,21,17,11,8,10,1,3,1,-2,,,,1
2005,145,1257,93,1452,85,N,1,32,58,11,28,18,29,15,19,19,11,8,4,18,26,47,18,27,15,19,4,15,23,14,5,2,19,4,7,1,-3,,,,1
2005,146,1277,94,1246,88,N,2,30,64,10,19,24,30,17,23,15,13,6,3,20,31,69,9,19,17,23,16,21,14,11,7,3,25,5,2,1,3,,,,1
2005,146,1314,88,1458,82,N,0,34,64,5,16,15,18,12,21,19,9,5,5,15,30,61,11,24,11,13,10,19,17,12,5,0,17,1,6,1,-5,,,,1
2005,152,1228,72,1257,57,N,0,27,56,12,30,6,8,10,28,21,7,4,0,12,21,54,6,20,9,12,7,19,10,5,5,4,13,1,4,1,-3,,,,1
2005,152,1314,87,1277,71,N,0,35,71,6,20,11,17,13,38,18,13,5,6,17,25,74,7,23,14,18,15,27,15,12,10,4,19,1,5,1,-4,,,,1
2005,154,1314,75,1228,70,N,0,27,52,9,16,12,19,8,26,12,10,4,2,13,27,70,12,40,4,6,17,22,18,8,8,1,18,1,1,1,0,,,,1
2006,134,1284,71,1214,49,N,0,27,61,10,26,7,9,7,31,21,9,2,10,11,19,63,4,15,7,13,15,27,7,13,4,4,11,16,16,1,0,,,,1
2006,136,1104,90,1266,85,N,0,28,55,12,23,22,31,16,16,15,14,4,3,17,32,61,7,22,14,19,13,15,13,12,9,4,22,10,7,1,3,,,,1
2006,136,1130,88,1334,76,N,2,29,57,6,23,24,29,7,23,22,8,12,2,16,26,63,10,25,14,18,14,23,18,15,4,2,22,4,13,1,-9,,,,1
2006,136,1181,70,1380,54,N,0,24,49,5,15,17,20,9,26,15,20,9,8,11,22,62,4,13,6,10,16,16,8,16,14,4,20,1,16,1,-15,,,,1
2006,136,1196,76,1375,50,N,0,29,59,10,25,8,10,8,31,21,11,8,7,9,19,55,9,20,3,6,7,24,8,16,7,3,17,3,14,1,-11,,,,1
2006,136,1203,88,1423,85,N,1,31,66,10,22,16,22,15,19,16,10,6,1,20,32,54,11,22,10,18,8,25,20,15,2,1,22,8,9,1,-1,,,,1
2006,136,1211,79,1462,75,N,0,26,50,6,12,21,27,8,25,11,10,4,4,25,21,51,10,28,23,33,10,21,14,8,4,1,20,3,14,1,-11,,,,1
2006,136,1228,78,1102,69,N,0,29,50,8,22,12,14,7,21,17,11,6,1,17,21,41,13,27,14,18,1,14,15,11,7,1,13,4,13,1,-9,,,,1
2006,136,1231,87,1361,83,N,0,35,71,8,26,9,16,15,16,14,9,11,0,16,31,55,10,18,11,15,10,26,15,16,7,2,19,6,11,1,-5,,,,1
2006,136,1261,80,1233,64,N,0,27,51,5,10,21,27,9,30,16,18,8,11,17,23,61,3,18,15,25,13,16,6,15,10,3,19,4,13,1,-9,,,,1
2006,136,1285,87,1305,79,N,0,29,56,6,12,23,27,10,22,18,8,2,2,12,33,70,5,18,8,10,17,19,15,9,5,7,23,12,5,1,7,,,,1
2006,136,1397,63,1457,61,N,0,24,53,5,21,10,14,11,22,12,13,6,6,15,22,56,7,24,10,17,15,20,14,15,7,3,15,2,15,1,-13,,,,1
2006,136,1401,66,1393,58,N,0,20,56,7,20,19,22,14,24,14,10,8,5,19,20,51,4,19,14,21,11,24,12,12,6,2,16,12,5,1,7,,,,1
2006,136,1417,78,1125,44,N,0,30,56,4,13,14,17,9,36,20,14,11,4,14,17,59,4,19,6,13,9,18,9,14,8,3,16,2,15,1,-13,,,,1
2006,136,1449,75,1429,61,N,0,28,59,12,27,7,8,5,17,16,7,11,1,14,25,51,3,13,8,10,9,26,14,22,3,2,14,5,12,1,-7,,,,1
2006,136,1454,82,1328,74,N,0,25,55,6,20,26,32,10,22,13,12,8,1,15,32,61,5,14,5,8,10,25,18,18,8,4,25,11,6,1,5,,,,1
2006,136,1455,86,1371,66,N,0,27,57,10,22,22,32,14,30,19,15,6,3,20,21,61,6,20,18,19,11,25,10,13,10,6,24,7,10,1,-3,,,,1
2006,137,1112,94,1458,75,N,0,35,59,5,10,19,23,11,25,19,9,9,6,19,25,58,10,20,15,22,12,15,19,10,4,3,17,8,9,1,-1,,,,1
2006,137,1133,77,1242,73,N,0,23,52,11,21,20,32,11,24,17,16,6,1,17,26,58,7,18,14,19,11,25,11,18,12,1,25,13,4,1,9,,,,1
2006,137,1137,59,1116,55,N,0,17,44,11,21,14,18,8,21,10,14,10,2,17,19,47,2,12,15,24,12,20,13,13,4,4,15,9,8,1,1,,,,1
2006,137,1163,72,1107,59,N,0,27,46,8,16,10,13,7,21,17,16,6,5,9,24,52,4,15,7,8,8,14,12,12,11,1,14,1,16,1,-15,,,,1
2006,137,1206,75,1277,65,N,0,29,49,5,12,12,26,10,30,7,14,4,6,10,26,60,10,26,3,5,6,18,17,10,2,2,23,11,6,1,5,,,,1
2006,137,1207,54,1320,49,N,0,20,46,5,19,9,14,8,24,15,9,4,4,12,17,48,7,26,8,12,9,22,10,8,4,3,15,7,10,1,-3,,,,1
2006,137,1246,69,1412,64,N,0,19,61,5,25,26,30,20,27,12,8,2,3,16,25,58,5,24,9,17,13,25,17,10,5,7,20,8,9,1,-1,,,,1
2006,137,1272,94,1331,78,N,0,37,61,11,22,9,16,12,21,16,13,10,2,21,28,53,7,15,15,20,7,17,14,13,4,4,17,1,16,1,-15,,,,1
2006,137,1301,58,1143,52,N,0,21,42,5,16,11,17,7,18,10,11,5,1,15,20,47,5,16,7,10,9,17,9,13,7,1,18,10,7,1,3,,,,1
2006,137,1314,69,1293,65,N,0,22,48,5,18,20,25,12,25,15,17,10,3,12,25,65,7,27,8,12,17,16,5,13,9,2,19,3,14,1,-11,,,,1
2006,137,1322,64,1234,63,N,0,23,60,9,23,9,14,14,17,17,11,9,4,21,18,41,6,18,21,26,9,27,10,19,4,5,17,14,3,1,11,,,,1
2006,137,1326,70,1172,62,N,0,26,65,5,22,13,23,15,28,10,4,2,4,13,26,68,5,22,5,7,14,30,13,9,1,3,20,2,15,1,-13,,,,1
2006,137,1338,79,1245,64,N,0,31,46,6,14,11,15,4,24,18,12,4,7,13,23,59,9,22,9,13,14,15,12,10,6,1,19,5,12,1,-7,,,,1
2006,137,1400,60,1335,52,N,0,18,45,2,10,22,26,14,28,7,11,4,6,14,17,53,10,27,8,13,11,10,10,8,4,1,20,2,15,1,-13,,,,1
2006,137,1437,58,1284,45,N,0,16,52,7,25,19,23,15,25,7,13,13,1,17,14,41,4,17,13,17,6,25,12,18,7,3,17,1,16,1,-15,,,,1
2006,137,1452,64,1356,46,N,0,22,50,11,32,9,11,9,22,15,11,8,3,10,20,47,4,13,2,4,6,20,12,15,7,2,14,6,11,1,-5,,,,1
2006,138,1130,69,1285,56,N,0,27,63,8,17,7,9,15,29,16,8,2,9,11,20,55,7,20,9,11,6,23,19,7,3,3,13,4,12,1,-8,,,,1
2006,138,1181,74,1203,61,N,0,21,44,6,16,26,37,9,30,12,18,4,10,15,21,68,5,18,14,19,19,20,10,14,8,3,29,1,8,1,-7,,,,1
2006,138,1196,82,1454,60,N,0,30,56,8,20,14,19,10,31,17,10,6,7,19,22,61,7,20,9,17,14,19,10,11,6,3,18,3,11,1,-8,,,,1
2006,138,1211,90,1231,80,N,0,28,61,2,11,32,41,14,27,13,7,9,2,14,31,69,16,36,2,6,14,24,18,13,2,3,29,3,6,1,-3,,,,1
2006,138,1261,58,1401,57,N,0,19,54,2,12,18,23,12,23,5,13,4,6,12,22,53,6,13,7,12,10,26,9,17,7,3,22,4,12,1,-8,,,,1
2006,138,1417,62,1104,59,N,0,24,47,9,25,5,13,7,14,17,11,5,4,20,19,39,2,11,19,25,10,20,10,15,7,3,15,2,10,1,-8,,,,1
2006,138,1449,67,1228,64,N,0,17,45,5,15,28,39,8,27,8,11,5,5,17,25,63,5,18,9,11,10,25,15,12,4,0,28,5,4,1,1,,,,1
2006,138,1455,80,1397,73,N,0,24,48,9,15,23,29,9,25,16,13,3,2,12,27,67,10,29,9,13,18,20,15,10,9,7,20,7,2,1,5,,,,1
2006,139,1133,72,1338,66,N,0,22,59,2,6,26,32,16,24,14,8,8,2,16,25,61,6,20,10,11,12,26,11,14,2,2,23,13,5,1,8,,,,1
2006,139,1163,87,1246,83,N,0,31,62,4,13,21,30,13,22,16,12,7,1,16,29,62,8,24,17,18,11,23,15,14,7,1,21,1,8,1,-7,,,,1
2006,139,1206,65,1314,60,N,0,23,58,4,16,15,19,11,27,14,8,7,2,8,23,64,10,30,4,4,13,27,16,13,3,10,15,11,3,1,8,,,,1
2006,139,1207,70,1326,52,N,0,27,58,6,14,10,12,12,25,18,8,6,5,10,19,47,5,16,9,9,3,21,10,11,4,4,14,7,2,1,5,,,,1
2006,139,1272,72,1137,56,N,0,23,48,7,16,19,26,7,18,15,9,10,2,20,15,41,2,12,24,29,11,22,8,19,4,0,20,1,9,1,-8,,,,1
2006,139,1400,75,1301,54,N,0,26,56,8,19,15,19,9,29,17,10,8,3,14,22,56,3,22,7,12,6,22,10,13,7,3,17,2,10,1,-8,,,,1
2006,139,1437,82,1112,78,N,0,28,52,9,19,17,20,12,19,13,13,6,4,19,28,65,5,17,17,20,20,14,15,10,7,2,19,1,8,1,-7,,,,1
2006,139,1452,67,1322,54,N,0,18,46,7,22,24,33,8,20,11,14,13,2,15,21,55,6,20,6,11,17,24,13,24,7,3,24,6,14,1,-8,,,,1
2006,143,1261,62,1181,54,N,0,24,61,2,7,12,23,16,29,14,15,7,9,16,18,65,5,26,13,16,17,27,12,16,9,5,18,4,1,1,3,,,,1
2006,143,1272,80,1133,64,N,0,31,60,6,15,12,18,11,30,11,13,10,7,18,20,60,5,16,19,27,14,21,6,17,4,3,18,1,13,1,-12,,,,1
2006,143,1400,74,1452,71,N,0,28,58,4,19,14,20,17,28,19,13,8,1,12,25,55,15,33,6,8,3,13,19,8,3,1,14,2,6,1,-4,,,,1
2006,143,1417,73,1211,71,N,0,23,57,6,21,21,30,12,20,12,10,5,4,22,24,51,3,10,20,26,11,26,14,17,3,4,22,2,3,1,-1,,,,1
2006,144,1163,98,1449,92,N,1,27,51,10,19,34,47,10,32,15,26,7,5,20,34,80,6,20,18,23,17,21,9,17,19,3,33,1,5,1,-4,,,,1
2006,144,1196,57,1207,53,N,0,19,45,5,13,14,17,9,22,7,12,4,8,14,21,54,5,21,6,8,13,19,15,12,8,4,16,3,7,1,-4,,,,1
2006,144,1206,63,1455,55,N,0,20,44,8,16,15,23,2,30,12,9,5,5,16,20,64,3,24,12,17,17,26,8,9,4,1,21,11,7,1,4,,,,1
2006,144,1437,60,1130,59,N,1,21,60,4,19,14,20,15,21,9,11,11,2,21,23,49,5,19,8,17,11,28,18,21,5,6,21,1,4,1,-3,,,,1
2006,145,1261,70,1400,60,N,1,28,66,3,18,11,16,9,33,18,10,8,7,13,21,69,10,29,8,11,14,31,14,12,7,7,16,4,2,1,2,,,,1
2006,145,1417,50,1272,45,N,0,14,40,2,8,20,39,13,23,7,17,4,2,14,17,54,2,17,9,15,16,25,5,18,8,1,29,2,1,1,1,,,,1
2006,146,1196,75,1437,62,N,0,22,54,4,17,27,31,19,34,14,16,2,8,22,18,73,4,23,22,27,26,14,8,6,6,6,24,3,1,1,2,,,,1
2006,146,1206,86,1163,84,N,1,30,60,9,18,17,25,15,22,13,11,6,2,17,31,66,7,22,15,19,14,20,15,9,6,7,20,11,1,1,10,,,,1
2006,152,1196,73,1206,58,N,0,23,53,12,25,15,19,16,24,8,15,5,4,12,23,56,2,11,10,14,11,16,6,11,8,2,15,3,11,1,-8,,,,1
2006,152,1417,59,1261,45,N,0,21,51,5,18,12,17,15,27,10,17,10,5,24,16,50,0,6,13,28,14,19,4,15,9,7,18,2,4,1,-2,,,,1
2006,154,1196,73,1417,57,N,0,26,58,6,19,15,20,9,26,21,6,7,10,13,22,61,3,17,10,14,14,26,11,12,3,1,22,3,2,1,1,,,,1
2007,134,1310,77,1197,69,N,0,24,62,8,27,21,28,17,25,10,11,5,2,17,29,64,4,17,7,18,15,27,13,13,6,3,26,16,16,1,0,,,,1
2007,136,1130,84,1403,75,N,0,30,57,8,20,16,20,11,24,16,8,3,9,10,30,65,7,17,8,9,11,16,11,6,4,0,15,7,10,1,-3,,,,1
2007,136,1139,57,1330,46,N,0,19,46,9,24,10,16,9,26,11,11,6,3,15,18,55,4,20,6,7,12,22,4,11,8,4,21,5,12,1,-7,,,,1
2007,136,1207,80,1125,55,N,0,29,53,7,16,15,20,12,27,17,12,9,4,16,20,56,6,26,9,17,15,15,10,12,6,1,16,2,15,1,-13,,,,1
2007,136,1231,70,1211,57,N,0,23,58,9,25,15,16,12,33,15,13,3,2,14,19,56,7,19,12,16,6,24,14,10,6,5,17,7,10,1,-3,,,,1
2007,136,1257,78,1390,58,N,0,25,51,7,17,21,28,8,18,12,13,11,1,25,21,51,3,12,13,27,17,20,10,21,2,1,22,6,11,1,-5,,,,1
2007,136,1268,82,1172,70,N,0,31,68,6,17,14,19,19,35,19,22,8,4,15,24,70,10,37,12,14,13,22,17,17,13,2,17,4,13,1,-9,,,,1
2007,136,1277,61,1266,49,N,0,22,41,4,10,13,15,4,24,17,15,6,3,18,15,47,10,29,9,15,12,17,7,15,6,4,19,9,8,1,1,,,,1
2007,136,1314,86,1184,65,N,0,37,57,6,13,6,11,11,27,24,22,7,6,8,28,59,6,22,3,6,6,10,14,16,12,1,13,1,16,1,-15,,,,1
2007,136,1326,78,1148,57,N,0,28,54,11,20,11,18,9,26,14,10,5,2,5,19,53,10,26,9,10,6,21,8,12,4,3,12,1,16,1,-15,,,,1
2007,136,1338,79,1460,58,N,0,30,55,10,21,9,14,8,36,21,17,3,7,12,23,69,5,20,7,12,13,17,12,8,9,1,15,3,14,1,-11,,,,1
2007,136,1401,68,1335,52,N,0,24,51,5,13,15,27,11,29,10,8,4,5,13,21,58,4,20,6,8,8,19,8,10,2,1,19,3,14,1,-11,,,,1
2007,136,1417,70,1451,42,N,0,27,58,10,19,6,9,13,22,18,13,6,5,18,13,38,1,6,15,22,6,19,8,17,5,3,13,2,15,1,-13,,,,1
2007,136,1433,79,1181,77,N,0,26,61,9,16,18,24,14,17,14,11,13,1,26,27,58,3,11,20,32,18,24,11,17,5,6,19,11,6,1,5,,,,1
2007,136,1435,77,1203,44,N,0,26,61,12,31,13,16,15,26,22,11,6,3,22,13,48,3,14,15,25,14,22,6,20,3,5,16,6,11,1,-5,,,,1
2007,136,1450,70,1331,54,N,0,27,57,5,13,11,12,11,25,12,6,3,8,16,19,53,6,21,10,16,14,20,11,12,3,4,13,3,14,1,-11,,,,1
2007,136,1462,79,1140,77,N,0,24,56,8,17,23,29,13,24,12,10,3,4,19,29,67,9,19,10,13,15,21,10,10,2,2,23,9,8,1,1,,,,1
2007,137,1196,112,1238,69,N,0,43,73,10,28,16,27,24,38,27,12,5,6,13,25,69,6,22,13,14,7,12,10,8,8,1,20,1,16,1,-15,,,,1
2007,137,1242,107,1310,67,N,0,40,74,13,22,14,26,13,37,29,12,14,7,26,21,66,2,19,23,34,16,27,9,21,12,1,17,1,16,1,-15,,,,1
2007,137,1246,67,1437,58,N,0,20,44,5,19,22,31,10,27,12,11,5,5,18,18,55,7,21,15,20,10,20,8,8,5,2,22,8,9,1,-1,,,,1
2007,137,1272,73,1317,58,N,0,25,62,4,16,19,27,20,25,12,16,6,8,19,19,53,4,10,16,22,11,23,12,19,6,5,25,2,15,1,-13,,,,1
2007,137,1305,77,1166,71,N,1,28,62,7,20,14,17,15,33,16,19,2,9,16,30,71,3,19,8,12,11,20,12,6,10,1,17,7,10,1,-3,,,,1
2007,137,1332,58,1275,56,N,0,19,44,5,16,15,17,4,20,10,5,3,1,12,21,44,7,20,7,10,3,21,10,7,1,4,15,3,14,1,-11,,,,1
2007,137,1345,72,1112,63,N,0,24,63,5,17,19,29,19,20,10,8,12,1,18,21,51,4,15,17,18,9,23,16,17,6,6,23,9,8,1,1,,,,1
2007,137,1356,61,1221,51,N,0,18,41,2,12,23,30,9,19,11,18,9,3,21,14,42,1,11,22,31,11,19,10,20,9,0,23,4,13,1,-9,,,,1
2007,137,1397,121,1253,86,N,0,43,73,14,27,21,30,16,27,25,6,11,4,20,32,65,12,21,10,14,9,19,11,13,2,3,23,5,12,1,-7,,,,1
2007,137,1400,79,1308,67,N,0,25,51,4,16,25,26,9,21,11,15,8,4,14,25,62,7,25,10,12,16,18,14,17,5,0,22,4,13,1,-9,,,,1
2007,137,1424,67,1210,63,N,0,19,60,8,30,21,27,24,20,15,9,5,5,20,25,61,3,11,10,17,21,20,11,11,6,4,23,7,10,1,-3,,,,1
2007,137,1425,77,1116,60,N,0,25,50,4,13,23,25,9,30,10,12,8,5,18,21,57,3,20,15,20,10,16,5,11,5,3,20,5,12,1,-7,,,,1
2007,137,1438,84,1107,57,N,0,30,56,9,17,15,18,15,26,16,8,3,5,14,22,58,8,26,5,7,12,13,16,9,2,4,19,4,13,1,-9,,,,1
2007,137,1439,54,1228,52,N,0,15,42,6,14,18,28,4,18,11,9,11,4,12,19,45,6,17,8,15,9,28,12,21,3,1,22,5,12,1,-7,,,,1
2007,137,1457,74,1323,64,N,0,28,62,8,21,10,19,10,33,20,13,5,6,16,28,67,4,22,4,13,12,29,10,13,10,2,22,11,6,1,5,,,,1
2007,137,1458,76,1394,63,N,0,22,55,7,20,25,30,11,23,13,10,8,4,21,20,46,6,12,17,25,7,27,16,17,5,5,26,2,15,1,-13,,,,1
2007,138,1139,62,1268,59,N,0,23,52,12,26,4,6,8,15,14,12,10,0,15,23,49,6,11,7,15,14,23,13,17,4,8,13,5,4,1,1,,,,1
2007,138,1207,62,1130,55,N,0,22,52,4,16,14,19,17,21,12,10,6,7,14,21,55,6,21,7,11,16,17,9,9,6,3,17,2,7,1,-5,,,,1
2007,138,1314,81,1277,67,N,0,25,52,6,16,25,34,14,26,12,10,6,3,17,22,59,8,20,15,17,11,18,15,10,5,0,27,1,9,1,-8,,,,1
2007,138,1326,78,1462,71,N,1,26,63,9,21,17,20,12,33,10,14,5,6,19,26,61,8,23,11,16,5,23,13,9,4,2,21,1,9,1,-8,,,,1
2007,138,1338,84,1433,79,N,1,31,57,6,12,16,27,14,28,20,16,5,6,17,29,71,7,23,14,17,15,19,13,7,9,3,22,3,11,1,-8,,,,1
2007,138,1401,72,1257,69,N,0,19,41,5,8,29,39,6,19,9,11,6,1,23,20,45,5,18,24,31,8,22,5,14,3,7,28,3,6,1,-3,,,,1
2007,138,1417,54,1231,49,N,0,17,47,2,9,18,24,9,29,10,10,6,2,19,17,52,5,16,10,21,13,25,8,12,4,4,19,2,7,1,-5,,,,1
2007,138,1435,78,1450,74,N,2,27,63,10,27,14,18,11,28,13,17,12,2,17,27,60,7,19,13,17,9,27,16,19,10,4,16,6,3,1,3,,,,1
2007,139,1196,74,1345,67,N,0,21,42,5,18,27,31,7,24,11,15,7,4,14,28,59,5,17,6,13,11,17,15,12,12,1,23,1,9,1,-8,,,,1
2007,139,1242,88,1246,76,N,0,30,53,10,16,18,23,9,21,19,11,7,5,21,24,58,10,26,18,23,15,17,17,12,5,2,22,1,8,1,-7,,,,1
2007,139,1272,78,1305,62,N,0,23,59,6,17,26,34,16,24,10,10,7,5,16,21,57,5,21,15,17,10,20,16,14,5,5,22,2,7,1,-5,,,,1
2007,139,1332,75,1457,61,N,0,27,56,11,23,10,12,10,21,8,10,4,0,13,24,61,8,31,5,8,18,20,13,15,4,3,14,3,11,1,-8,,,,1
2007,139,1356,63,1439,48,N,0,19,43,12,21,13,23,6,24,11,9,5,3,19,19,46,2,13,8,16,5,24,3,11,3,2,21,4,5,1,-1,,,,1
2007,139,1397,77,1438,74,N,0,22,54,11,26,22,32,12,27,12,16,7,0,25,18,48,7,26,31,36,6,23,5,12,5,5,26,5,4,1,1,,,,1
2007,139,1424,74,1458,68,N,0,24,52,10,20,16,20,6,27,12,9,3,2,22,21,51,5,21,21,27,7,24,14,8,6,1,21,7,2,1,5,,,,1
2007,139,1425,87,1400,68,N,0,27,59,6,16,27,38,13,30,13,10,6,2,16,24,64,7,28,13,16,11,24,10,14,3,3,27,5,4,1,1,,,,1
2007,143,1242,61,1356,58,N,0,25,42,1,6,10,19,6,20,16,19,9,1,16,21,57,6,25,10,14,17,14,9,15,6,2,21,1,4,1,-3,,,,1
2007,143,1272,65,1401,64,N,0,23,54,5,17,14,21,11,20,8,8,2,6,15,28,59,3,10,5,10,12,24,14,8,4,0,20,2,3,1,-1,,,,1
2007,143,1326,85,1397,84,N,0,27,51,8,22,23,35,8,25,13,8,3,5,17,30,62,16,31,8,17,10,24,14,7,4,1,24,1,5,1,-4,,,,1
2007,143,1417,64,1338,55,N,0,18,42,5,13,23,26,6,27,10,14,1,2,18,20,55,7,16,8,14,8,19,13,10,5,2,23,2,3,1,-1,,,,1
2007,144,1196,65,1139,57,N,0,17,34,8,19,23,28,6,21,9,13,1,6,16,20,50,7,19,10,13,11,14,8,9,7,0,25,1,5,1,-4,,,,1
2007,144,1207,66,1435,65,N,0,25,56,8,19,8,14,16,24,14,11,3,3,18,21,51,9,27,14,20,8,18,17,5,5,4,16,2,6,1,-4,,,,1
2007,144,1314,74,1425,64,N,0,30,77,2,14,12,17,20,26,11,9,6,4,14,26,61,5,18,7,9,10,29,13,18,5,7,19,1,5,1,-4,,,,1
2007,144,1332,76,1424,72,N,0,23,48,13,23,17,22,7,30,11,17,4,3,20,28,74,9,33,7,12,19,19,13,8,8,3,21,3,7,1,-4,,,,1
2007,145,1326,92,1272,76,N,0,26,51,5,17,35,41,9,25,9,8,8,2,15,26,65,10,22,14,20,15,20,10,11,5,3,29,1,2,1,-1,,,,1
2007,145,1417,68,1242,55,N,0,24,45,8,17,12,18,10,21,12,25,15,3,14,23,56,4,8,5,11,14,14,17,21,17,6,19,2,1,1,1,,,,1
2007,146,1196,85,1332,77,N,0,23,48,11,24,28,43,15,24,10,18,5,5,14,27,58,8,22,15,16,8,16,13,13,8,2,30,1,3,1,-2,,,,1
2007,146,1207,96,1314,84,N,1,38,66,8,14,12,18,11,27,26,10,4,11,18,25,71,5,20,29,34,21,22,15,9,5,4,19,2,1,1,1,,,,1
2007,152,1196,76,1417,66,N,0,24,45,9,22,19,31,8,35,10,16,2,6,17,25,64,5,23,11,13,6,20,12,3,6,0,26,1,2,1,-1,,,,1
2007,152,1326,67,1207,60,N,0,25,57,4,14,13,19,16,21,13,8,8,3,10,25,51,7,21,3,8,9,21,17,14,3,3,15,1,2,1,-1,,,,1
2007,154,1196,84,1326,75,N,0,26,53,10,18,22,25,10,28,11,15,5,3,19,30,64,4,23,11,17,10,18,10,7,11,4,20,1,1,1,0,,,,1
2008,134,1291,69,1164,60,N,0,19,55,5,20,26,32,13,28,10,11,7,3,16,25,57,4,17,6,13,8,26,9,11,2,6,22,16,16,1,0,,,,1
2008,136,1181,71,1125,70,N,0,25,58,6,21,15,21,13,27,9,15,11,2,17,26,59,8,23,10,15,9,24,12,14,7,2,21,2,15,1,-13,,,,1
